#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-03-03T11:00:27 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-03-03T11:00:27	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/695/A74/tableb1&-out=Region,FFUV,b_FFUV,B_FFUV&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36950074
#Name: J/A+A/695/A74
#Title: A new FUV flux catalogue for disc-hosting stars (Anania+, 2025)
#INFO	ivoid=ivo://cds.vizier/j/a+a/695/a74	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/695/a74	    IVOID of underlying data collection
#INFO	creator=Anania R.	    First author or institution
#INFO	cites=bibcode:2025A&A...695A..74A	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2025	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/695/A74	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36950074	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-01-23	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_695_A74_tableb1:
#Name: J/A+A/695/A74/tableb1
#Title: FUV flux at the position of the considered discs in 14 nearby star-forming regions (updated version, 23-Jan-2026)
#Column	Region	(a10)	Region of the source	[ucd=obs.field]
#Column	FFUV	(F26.16)	50% of the far-ultraviolet flux distribution (in Habing unit, G_0_) (1)	[ucd=phot.flux;em.UV]
#Column	b_FFUV	(F24.16)	? 16% of the far-ultraviolet flux distribution (in Habing unit, G_0_) (1)	[ucd=phot.flux]
#Column	B_FFUV	(F25.16)	? 84% of the far-ultraviolet flux distribution (in Habing unit, G_0_) (1)	[ucd=phot.flux]
Region	FFUV	b_FFUV	B_FFUV
UppSco    	       25.8427017400256034	     17.0569455628042554	      38.1106873505474866
UppSco    	       14.3010342969043265	     10.6664249735433447	      19.7814730732679216
UppSco    	       85.5158384520050845	     25.6751050689559115	     182.9810244249504478
UppSco    	       14.9748275070733037	     11.2691608649069082	      20.8029638354340207
UppSco    	        3.2786728826648091	      3.0093284572259811	       3.6647077100993615
UppSco    	      928.2876208198080121	    204.6153457401206310	    2454.5381094417962231
UppSco    	       14.0119841655482364	     10.5947671292903127	      18.2868878203098397
UppSco    	       54.9625173349838434	     23.8839843390844102	     243.9800224976411016
UppSco    	       13.6863485609530393	     10.4156006629994220	      17.1249260900249745
UppSco    	    60048.0190012496896088	   7365.3580263835046935	  241435.8934452403045725
UppSco    	       14.6561710716867157	     10.8443899269908322	      19.3385009956347922
UppSco    	       36.0654134548965999	     21.7328794360222801	      45.5709572968478582
UppSco    	       42.0051732692219275	     17.3860285120102276	      98.9244603356866605
UppSco    	       18.0032320631303797	     12.1221555481971563	      23.2589178316028828
UppSco    	       31.4497351965913907	     20.8959893891897650	      42.8794918709020791
UppSco    	        9.7747482863796762	      7.9501607766284197	      11.1846494356997805
UppSco    	       11.3196453184647368	      9.8214253896221617	      12.4536662919225094
UppSco    	       11.4630543432917520	     10.2984096789973592	      12.6712049312681767
UppSco    	       33.2503054595197582	     21.7718955030024652	      74.2808229462400931
UppSco    	       43.3880708037529388	     23.2207743828824533	      82.2320893450279584
UppSco    	       29.4997713654673603	     12.3706601378202006	      83.9497138911478373
UppSco    	       10.9858253784300643	      9.3798177595336192	      12.6124790472574055
UppSco    	       22.2342388847826200	     15.9002804430374702	      33.4221295662745703
UppSco    	       30.2947527876495393	     20.6627511908817709	      43.0353573395502664
UppSco    	       29.7729799321604389	     21.2582173674083457	      44.0616309130670416
UppSco    	       32.0848840664787147	     17.5801348176822856	      65.4793480813946331
UppSco    	       31.7897183434651893	     12.5847123965005352	      62.4966628691670394
UppSco    	       36.7199522022462332	     24.7084592153746527	      58.9613936208269109
UppSco    	       71.9048148276172583	     25.5252854133669196	     132.2233182302390730
UppSco    	       13.2051492150120264	      9.5314208510043237	      15.6749718940984906
UppSco    	       32.6782705436872831	     18.6513428171229201	      61.5492670903006740
UppSco    	       31.2257643299963874	     20.0169807635641384	      63.1467879521651199
UppSco    	       45.0489774595925923	     16.7050069484874015	      99.6894123432910817
UppSco    	       31.0904864709808884	     14.4721299258687885	      59.4297769480156077
UppSco    	       42.6805668853006921	     16.3545008038522646	      87.0952253393430027
UppSco    	       20.2534129471893287	     12.0300738666759823	      26.5166572103475993
UppSco    	       11.5103449012483594	      9.5432662953576806	      13.3563758423577603
UppSco    	       14.6680110778998944	     10.7666412622369982	      18.1306826336798004
UppSco    	       40.5051537022075294	     16.9912857635863652	      71.1057351670689428
UppSco    	       37.4372185663577710	     17.5363444245427971	      72.4898721947231621
UppSco    	       27.6912070220598814	     14.7471580057235592	      52.6287073937924035
UppSco    	        9.5241449142746308	      8.6725870370620157	      10.3376522468016354
UppSco    	       18.7189706078215856	     10.9717762526042968	      24.2716399691397200
UppSco    	       24.7663156769775306	     11.4248184102539696	      44.8578866031650989
UppSco    	       23.7204394223828530	     13.5050448693617220	      38.0461720358772553
UppSco    	       18.7736829921390296	     13.5258154747173922	      31.2480899412325144
UppSco    	       19.5655304949390505	     13.7368087228148017	      31.4656802020599358
UppSco    	       20.7639034195782592	     13.3738853135542719	      36.2133279105728008
UppSco    	       21.8623561880497590	     13.9518136855425166	      34.5836467566977817
UppSco    	       12.5193746859962634	      9.1125181717314661	      14.8788832572021192
UppSco    	       19.1102550468235997	     13.1431030571983456	      35.1337103853084685
UppSco    	       11.1082406030409580	      7.9318800795991944	      14.8282164312268563
UppSco    	       16.8413153720007074	     10.4951377796592737	      23.0259210608795151
UppSco    	       12.6022595970363707	      9.4942008927718042	      16.1692202737737283
UppSco    	       17.6509312818600677	     12.4345451842227046	      21.7684834411045429
UppSco    	        9.4095238700737873	      8.2074274845918733	      10.0253918666693753
UppSco    	       11.8618658317740895	      8.7166460141411424	      16.7461464418172632
UppSco    	        6.2730028407245140	      5.3013714010079109	       9.0894767717011238
UppSco    	        6.2550580958091855	      5.4215091565759064	       8.3846781776950348
UppSco    	       10.3453635939366606	      8.6134165697269243	      11.7930357527862704
UppSco    	        4.3563567540788153	      3.7596420787911442	       4.8653161829956861
UppSco    	       11.1966360261264608	      7.4674665189055602	      13.4184686867934495
UppSco    	       13.4056328417346489	     10.6034677357201392	      15.9106992120941761
UppSco    	        9.0772307193181483	      7.3669292602384724	       9.9097259122082857
UppSco    	        8.4082869221964671	      6.7394165003422843	       9.8203370036987767
UppSco    	       14.1828011214099696	      9.4973106487249801	      16.6360853993058164
UppSco    	       12.6260524808804337	      9.6281675878250645	      15.9586819919966167
UppSco    	        9.1262285684658835	      7.0695326768936084	      11.6840381416344368
UppSco    	       11.6115393695285078	      9.4393013955183953	      13.0057732757907392
UppSco    	        9.5626288070511514	      7.8666297756091312	      10.7455859684049528
UppSco    	        9.1938130167927845	      8.0005022755707333	      10.2108478027056897
UppSco    	       10.1438080673772006	      8.9874017429222715	      10.9963344031062942
UppSco    	        8.1527980130801048	      7.4999409261141246	       8.7433689360286273
UppSco    	       11.5845918021654128	     10.1405103854574392	      15.1783907469254622
UppSco    	        9.0122193435335962	      7.8643880256971306	      10.1299801128727047
UppSco    	        7.5155642191665404	      6.8576952696820719	       7.9448081826603421
UppSco    	       22.4138032008948613	     16.4232871892915817	      27.9116247658051613
UppSco    	        8.1385301986998329	      7.5576087766228444	       8.7353295623391123
UppSco    	        8.8082921380774160	      7.8835897642512016	       9.4804351357887153
UppSco    	        7.7871208083555086	      6.9015136765038942	       8.6213493403444676
UppSco    	        8.3899085687465753	      6.8450650563407400	      12.7030585437684351
UppSco    	        9.1398937857656080	      6.7128620254679552	      10.6526569868911292
UppSco    	        2.8528065020560129	      2.7487215405351151	       2.9570189918676562
Lupus     	        3.4747239047225182	      3.2792505202543629	       3.9294472804774481
Lupus     	        3.6936002048311090	      3.4245062637570798	       4.2263049623729643
Lupus     	        3.6713384695842159	      3.3320741389601398	       4.3225599565070238
Lupus     	        3.4841254418563734	      3.2983438113609851	       4.1065140504347735
Lupus     	        3.4462888950143298	      3.2402429909903998	       4.3366719257409176
Lupus     	        3.3989548607586282	      3.2178830334052870	       3.9775369566558791
Lupus     	        3.4396529170664287	      3.3375933573030800	       3.5409743364438446
Lupus     	        2.9956215163554440	      2.8280821042275011	       3.1953973813804941
Lupus     	        3.9785468499778425	      3.5612990768997217	       4.4927014210521765
Lupus     	        3.3242515063561653	      3.1456939305890046	       3.9414776194140391
Lupus     	        3.5220542328186841	      3.3409436735574922	       4.3826000161407892
Lupus     	        4.0924345087104648	      3.4330284499594490	       9.3515775947294912
Lupus     	        3.4963380140182414	      3.3477079899954747	       3.9775259673603536
Lupus     	        3.5313052351025767	      3.3296928359108140	       5.3622738506606566
Lupus     	        3.4793607611320931	      3.3242252632034948	       3.9270453947644390
Lupus     	        1.8410907350071144	      1.4500756259099177	       2.9431570581560802
Lupus     	        4.4586264972007017	      3.4656433271902851	      17.2734439731644400
Lupus     	        3.5578346287827656	      3.3161196737687169	       4.8405141445991626
Lupus     	        3.8928121473830655	      3.7128596957163120	       4.1605708015958474
Lupus     	        3.4951227548651280	      3.3013989059505078	       4.4870074609266073
Lupus     	        3.8188748236830392	      3.3031010166269090	       6.2405726711003418
Lupus     	        4.0368295747385607	      3.4017532761088889	      11.6814714496475602
Lupus     	        4.2129985022364718	      3.4673541568388750	      11.8882027720238952
Lupus     	        3.4840051692636922	      3.3236296166807309	       3.9108194250435648
Lupus     	        3.2286093798887308	      3.0753032283392661	       3.5003830680508399
Lupus     	        4.5528726374443744	      3.4392106451667770	      11.1565700220216222
Lupus     	        3.4668443449786879	      3.3187826353511531	       3.6392100926068132
Lupus     	        3.3290793700914638	      3.1753457441039634	       3.8648202006837615
Lupus     	        4.1156987049554896	      3.4581280253017379	      12.1317776026304287
Lupus     	        3.8053854497008137	      3.3693062469994208	       9.2368992746128775
Lupus     	        3.4175500045193288	      3.1876502624408771	       5.7665746015548072
Lupus     	        3.3769815222405350	      3.2104939605864722	       4.4721931222697977
Lupus     	        3.9992075080507021	      3.7152404270554111	       4.3835958969438176
Lupus     	        3.0195098470619768	      2.9198207581645241	       3.1397360447070191
Lupus     	        3.5881701529043970	      3.3695907799193496	       5.0886018832408935
Lupus     	        3.5700597778031722	      3.3483056558557345	       5.1971302086477547
Lupus     	        3.6050392876718975	      3.2832367821837534	       7.1792342717856510
Lupus     	        3.5630039154262709	      3.3188614823338849	       4.7313546110483742
Lupus     	        3.5377533778695325	      3.3076337387933470	       4.4109366262327176
Lupus     	        3.4463525121245566	      3.3054696006791069	       3.8165366392876328
Lupus     	        3.5325685908168736	      3.3215618303799528	       5.0429715899400147
Lupus     	        3.1855475273831799	      3.0862431071773115	       3.2840047895768429
Lupus     	        3.5314084701529351	      3.3311413584356839	       4.6520649499881532
Lupus     	        3.4864418838688573	      2.8443442707008679	       3.9451208409466094
Lupus     	        3.4358179470997010	      3.3297881863062666	       3.5321635053987830
Lupus     	        3.3666275305837514	      3.2592243509039238	       3.4702847210676562
Lupus     	        3.0426064801692689	      2.7206451605282069	       3.4421167657163814
Lupus     	        3.5993124729472918	      3.3153018358933171	       4.4006264137277649
Lupus     	        3.3334330830372823	      3.1820052989591243	       3.5278514858920937
Lupus     	        3.6950919849272288	      3.5204433412500857	       3.9397827267308330
Lupus     	        3.4351704946365444	      3.2892178256797533	       3.5667210313245508
Lupus     	        3.5575116354835119	      3.3319965176264881	       4.1962668542181882
Lupus     	        3.4724604954830740	      3.2887486928961089	       3.9287224348289831
Lupus     	        3.5609724840714332	      3.2935149834949642	       3.9636281320276727
Lupus     	        3.3661484387387781	      3.2674541232912810	       3.4609648357253380
Lupus     	        3.2704281814224028	      3.1509289289526210	       3.4227620986858445
Lupus     	        2.6648151098723099	      2.5730755685264568	       2.8492163337310372
Lupus     	        3.6217232925611160	      3.3603431335627341	       4.5558525906153964
Lupus     	        3.4161813578261944	      3.3103585696830291	       3.5036656996050382
Lupus     	        3.4830196297488056	      3.3063860803444829	       3.8545531231848114
Lupus     	        3.3370164173966552	      3.2531656716054984	       3.4291528876808979
Lupus     	        3.1612727775629788	      2.1614400686291817	       3.9430991515196472
Lupus     	        3.2207125922383875	      3.1174382853527729	       3.3079777795774872
Lupus     	        3.4427891830381441	      3.3273168839282747	       3.5597811112327458
Lupus     	        3.3279110306869377	      3.1810049976162649	       3.6103612515081793
Lupus     	        3.2966950248432880	      3.1910743394585985	       3.4108581939751024
Lupus     	        0.9673499496019936	      0.6777190058469378	       2.0158650308810486
Lupus     	        3.2748986934235038	      3.1985493027510041	       3.3627584048737811
Lupus     	        3.3307256112522601	      3.2185398631086972	       3.4219780430788922
Lupus     	        3.3384162296506901	      3.2383614270352119	       3.4130351429660060
Lupus     	        3.4064481690496820	      3.3051499000563567	       3.4973773322216561
Lupus     	        3.3984464970175408	      3.2950413738608093	       3.5017283904955465
Lupus     	        3.0980535826374802	      3.0213088956814129	       3.1920717698722307
Lupus     	        3.4149634053742401	      3.2700887269953505	       3.5915835329250529
Lupus     	        3.1182524992481904	      3.0341981580964088	       3.2060162322339041
Lupus     	        3.1231745525133618	      3.0459127745920278	       3.2205126233631960
Lupus     	        3.0566531348999888	      2.9717591104417558	       3.1449729394786177
Lupus     	        3.5542628885365435	      3.4626401320075733	       3.6399130067245800
Lupus     	        3.1442570588381158	      3.0654961276737192	       3.2238368530389967
Lupus     	        3.1019670504216497	      3.0122053760137222	       3.1906638535280272
Lupus     	        3.5127444356971669	      3.4135877231368448	       3.5993620856267943
Lupus     	        3.0884572240634043	      3.0000707313721202	       3.1742821303743600
Lupus     	        3.0705752635065053	      2.9912093364197889	       3.1585090640346918
Lupus     	        3.4632525026651977	      3.3659460474817893	       3.5759836971857020
Lupus     	        3.3609868674658361	      3.2787089668252083	       3.4362088383363667
Lupus     	        3.5265975641886373	      3.4311294534780279	       3.6135308246197400
Lupus     	        4.1665883020020509	      3.9347990969211137	       4.7218999185914488
Lupus     	        3.4964315301252462	      3.3946419408981292	       3.5885872010918978
Lupus     	        3.6288367048286458	      3.5213061665184635	       3.7141350307327001
Lupus     	        3.7064544403175610	      3.5920348262642898	       3.7943612292454159
Lupus     	        3.6736841152260560	      3.5709143656476434	       3.7639515224618130
Lupus     	        0.6038395944372035	      0.5367143581077418	       1.0455728892971343
Lupus     	        3.7293956786904849	      3.6323620513685442	       3.8234464695453698
Lupus     	        3.7001104830317320	      3.6010834160093288	       3.7874349960079101
Lupus     	        3.6463921163659969	      3.5503190670061122	       3.7417442474749181
Lupus     	        3.5509240725614162	      3.4565352266456122	       3.6628935060350400
Lupus     	        3.5550213372200288	      3.4448204638948017	       3.6500081636072919
Lupus     	        3.5572562144326207	      3.4679461271349541	       3.6426948550386542
Lupus     	        3.6317691778633741	      3.5320246549386805	       3.7221603941201336
Lupus     	        3.7487293955473162	      3.6158161695987499	       3.9390999176600641
rho_Oph   	       23.3393901953184795	     16.0232692811263853	      31.9607569287060969
rho_Oph   	       24.3778997208088910	     14.4022837033769839	      41.1605542136712970
rho_Oph   	       20.6506459227501615	     13.8228760887713396	      37.1010167496429730
rho_Oph   	       20.7058091333535756	     13.9099181655813560	      27.4370867834686187
rho_Oph   	       20.3370101721396850	     13.5904068316342741	      27.0149663293469651
rho_Oph   	       21.5203884246698109	     13.0879246349226754	      38.3058002225297400
rho_Oph   	       21.8304018637353394	     16.1209149639359168	      28.2687464996384215
rho_Oph   	       20.7055397451360399	     15.5259171416390966	      26.2796673554848645
rho_Oph   	       23.5565928109435205	     15.8857174962101944	      30.7202158977993491
rho_Oph   	       19.3686201323378384	     13.5838561092725367	      28.2259661251714711
rho_Oph   	       20.3195637842188788	     14.6187984643657831	      27.6472973643638511
rho_Oph   	       25.4242674754906588	     16.4641741232296077	      33.4088742453448262
rho_Oph   	       20.4554830666623602	     13.9971492974422400	      28.2183320701085769
rho_Oph   	       20.6368731540961683	     14.8644505153500912	      26.1072972733727333
rho_Oph   	       21.6712419804562089	     15.0421091533078553	      25.9939105825535712
rho_Oph   	       21.4676001097475897	     13.9917769337178672	      27.7339519001129666
rho_Oph   	       20.9534722692101880	     14.6350378920594704	      25.7829273922965285
rho_Oph   	       20.9565554916920647	     15.1330314629222045	      30.4912261149174242
rho_Oph   	       19.4275699872915411	     12.6108954116464034	      26.0579616097692828
rho_Oph   	       20.6010065459050082	     14.5835372217753108	      30.7171068089332593
rho_Oph   	       22.2912216805546670	     14.6245225645328922	      30.9269335727451598
rho_Oph   	       20.6101813925415023	     14.7905067991299646	      34.9460313310209756
rho_Oph   	       19.6168983004253192	     14.6387171292807796	      27.4030761944848891
rho_Oph   	       20.9989029101141185	     14.6412450721955913	      30.4483058938555189
rho_Oph   	       20.1063532376975189	     14.3559792248119660	      27.8186473057656052
rho_Oph   	       20.4536767421394927	     13.8168636384197754	      28.1988317376243423
rho_Oph   	       21.1298793817888750	     13.3174492679571816	      34.1733448817616221
rho_Oph   	       18.6336271522905434	     14.3016062949585283	      26.0795994966461997
rho_Oph   	       19.7656877840906695	     13.7293172422277046	      25.9270569118600811
rho_Oph   	       19.7547387710735194	     13.7159405837423378	      26.5143756595885023
rho_Oph   	       20.8085096995443095	     14.2905120208638632	      26.7773735431499631
rho_Oph   	       20.6835170490980005	     14.5921434776662569	      26.8536229139714031
rho_Oph   	       24.5723753896830601	     15.8289066669343317	      31.3562392400069072
rho_Oph   	       21.9245769402776851	     14.1967734897751914	      33.5436134843701765
rho_Oph   	       20.7438004094341188	     13.0006922209246181	      30.8314185607867195
rho_Oph   	       17.5365922105395775	     13.1191452730801448	      24.1040494687649414
rho_Oph   	       19.4039458181830753	     14.0511245476488327	      31.3097924231908209
rho_Oph   	       20.5281318844777054	     15.2230215260353781	      26.3792077937991607
rho_Oph   	       20.0419857180120111	     13.6236897920596807	      32.3749610717212875
rho_Oph   	       20.8102281858205309	     12.9895552310354194	      33.5854830509166433
rho_Oph   	       23.2614175421777105	     13.7493322006975820	      38.5114614162275117
rho_Oph   	       24.5877070434602807	     15.8747660971006361	      38.1327260254239633
rho_Oph   	       22.0499271193090003	     15.1206369664329525	      28.3329982264855360
rho_Oph   	       20.2123021789526049	     15.0068357890316086	      25.8146112107429992
rho_Oph   	       20.7543806141800005	     13.6613325969826072	      27.1119855860499612
rho_Oph   	       16.0643590680315569	      9.6972484285313776	      21.2009076895096484
rho_Oph   	       18.3325263444188415	     13.9479722434035498	      23.0320965454472670
rho_Oph   	       20.5900733729978498	     13.2657862157138808	      26.4489313552404894
rho_Oph   	       24.1398354580792969	     14.0467583993389500	      42.2217059225135500
rho_Oph   	       24.3526180674664516	     13.7345838686266664	      38.5857555722123209
rho_Oph   	       23.4797206022640239	     13.9767529540474609	      38.8712169717956968
rho_Oph   	       17.7383121199264266	     12.4538127513855343	      23.2653373564510240
rho_Oph   	       16.7813262041698970	     12.3410068217436120	      20.5110239253694111
rho_Oph   	       25.0058946756141118	     14.5029629422522834	      43.0258182966257792
rho_Oph   	       24.4161899384182917	     13.9613611412384984	      34.9137627251620941
rho_Oph   	       21.4735478412582914	     15.0571909259586505	      35.6927329407011058
rho_Oph   	       25.5762068555800042	     13.4929471091085382	      35.6663900482667202
rho_Oph   	       23.8902318738742210	     14.1651187590902872	      36.6547396260884142
rho_Oph   	       17.6008229517167187	     13.5142624156137501	      22.0144486549650793
rho_Oph   	       19.6466706559532405	     14.0421867246067684	      23.2993286319847428
rho_Oph   	       17.5654025847008377	     13.2329115967248967	      23.7893637916946403
rho_Oph   	       26.8770012209559468	     14.0891059461891022	      52.2068353488019028
rho_Oph   	       21.3423964720196935	     15.4155220968718485	      28.9668655363330529
rho_Oph   	       33.5506730407759193	     14.5053590677502964	     227.1274308627180005
rho_Oph   	       22.1306493248170888	     14.8914305055886338	      45.5630925600110785
rho_Oph   	       21.2400874375215025	     13.4907396321219437	      43.1047559516280714
rho_Oph   	       20.7720433913708504	     13.8307786483207753	      27.3337409664915896
rho_Oph   	       20.9459945078080985	     12.5948066296327994	      34.1081221836239550
rho_Oph   	       30.1773467730959766	     15.0423155277782907	      56.2672659024979183
rho_Oph   	       26.9305932829792809	     14.1252107095884902	      42.9260807596689062
rho_Oph   	       24.8338120506327478	     13.8830868511126422	      43.9157302120002768
rho_Oph   	       17.7562019118735428	     12.9838818842238233	      25.5043377952736101
rho_Oph   	       26.0274298647953799	     13.2548667897115138	      51.1324345559397102
rho_Oph   	       26.2412042913555084	     11.9117913404637008	      49.3699005185440072
rho_Oph   	       27.7061637319125680	     12.4865118776575397	      54.6168461702549592
rho_Oph   	       25.8311405332729436	     14.8935652497076916	      45.2795051516170446
rho_Oph   	       33.1581898480612267	     14.6112890127829100	      64.3217207728154676
rho_Oph   	       32.4331229239979137	     16.3725213542319210	      62.5201889768417800
rho_Oph   	       22.6013742799993906	     13.4340384370952446	      82.2103360294720318
rho_Oph   	       28.3630374500595437	     15.0519192307645557	      58.0781830437694921
rho_Oph   	       22.7024094918890000	     14.9787845725848516	      40.4557996776976765
rho_Oph   	       17.6465558712420503	     13.4107952147903848	      21.5094514185041881
rho_Oph   	       33.7839371943116831	     15.3344564442617894	      67.4956793962288231
rho_Oph   	       17.5971569665615242	     14.4920417031382360	      21.5280719418248410
rho_Oph   	       32.8530649978591427	     14.9039855936701056	      64.9850059420016919
rho_Oph   	       19.4355273173205951	     13.7535445949396884	      26.4819367849924987
rho_Oph   	       28.4820483924873500	     14.8987942122067967	      63.7883741098627226
rho_Oph   	       22.2238345282632395	     13.6726423465217888	      36.6808719628818167
rho_Oph   	       28.7852974563316018	     14.9521539938394099	      69.3300801025870612
rho_Oph   	       32.0694220629962388	     16.0618011180640785	      61.3734756942770190
rho_Oph   	       22.1955733100067079	     14.3160581778360800	      31.8899691617621635
rho_Oph   	       27.5005617113717591	     14.5121730151814017	      69.4434834115216546
rho_Oph   	       19.9692500240494297	     13.1163086657501200	      29.6645369942197945
rho_Oph   	       20.1111804545294852	     14.1191588399302965	      27.8344896038142586
rho_Oph   	       29.3532930738407210	     13.7206432599109860	      64.9494331077929843
rho_Oph   	       18.7410972552332176	     14.3193973196439899	      22.9285515177046797
rho_Oph   	       16.5637703562632446	     12.6421645722128417	      19.2870249551678405
rho_Oph   	       16.3184535907069446	     12.2682695786996341	      21.1366083690998394
rho_Oph   	       16.2311632328384974	     13.0551783214531003	      18.9533845359233943
rho_Oph   	       16.5347252725601734	     12.2125976667856087	      20.0074080226409663
rho_Oph   	       36.0807995019881673	     16.4357758425374598	      62.8179462144261223
rho_Oph   	       16.7923770425678356	     12.8990625665257941	      20.9078743622022714
rho_Oph   	       32.0484247110852678	     15.2888296445566176	      63.1104673432547472
rho_Oph   	       35.7026960213688938	     14.6943837863850035	      69.3446980910032380
rho_Oph   	       28.5775568399496507	     15.0858371417499644	      65.9418086177771841
rho_Oph   	       18.4709349076709550	     12.5798117676198764	      26.7081817238073640
