mstar,L_x,m0,r1,alpha
0.5270270270270271,0.37428591225839614,0.012806653590318495,23.569609962366037,0.0038966535424608943
0.43513513513513513,0.6620543390566053,0.0006194923736902568,1.9659005423631732,0.002075857542472557
0.5657657657657658,0.922163392667473,0.03782847875797622,60.5910787673453,0.0007478246697109822
0.6954954954954955,0.040609037481227676,8.198011190181672e-06,0.20955497961930375,0.0002762502154875195
0.17567567567567569,0.6562470647729219,0.0006944365220106797,2.8921644016557537,0.009864506969637964
0.21711711711711712,0.017105643716789836,0.001202501683085842,5.919583086794402,0.004497940249598426
0.1837837837837838,0.09412464337625785,0.00040955617151918497,2.318647518150129,0.00014545926761525436
0.12522522522522522,0.030827528400338842,1.1387954550638986e-05,0.2814843941453032,0.00033641183927285635
0.23783783783783785,2.6937155103596315,0.0005689924000276742,14.760916673517471,0.0010783718857684773
0.3567567567567568,0.14666325813566844,0.0002242656397262165,6.328237508606429,0.006401347257665967
0.4756756756756757,1.6909522477095373,0.0011773251623314566,2.1929991641774094,0.00017926609084627847
0.5153153153153154,1.6894921488543684,0.0005970651980335589,3.902518029172781,0.0008634469036991062
0.12342342342342343,0.00922164139382153,0.00034010123671386914,2.9245315160129053,0.0023968114766916983
0.8234234234234235,3.037092636413169,0.008810078329652794,6.333677163663335,0.0010092085725338339
0.14504504504504506,0.07593856067580436,8.909211348160174e-05,3.849788811819843,0.00036361742280487363
0.5036036036036036,0.9804374549177527,0.0002666591442834701,2.2469582313749483,0.00013432100215165225
0.9927927927927928,0.9367351972236672,0.010148262656876768,19.524008629708753,0.004795734920495944
0.827027027027027,2.701584050825899,2.0183473272928175e-05,0.2776780471877835,0.0025548236631044805
0.27207207207207207,0.9988097485854378,0.0006214975789625418,4.614234761615453,0.0007971200439217507
0.4045045045045045,1.1528197343798738,0.00024077225962126184,5.6425529386648074,0.0001937054562262014
0.10720720720720721,0.013307102491377669,0.013043251524648415,7.675603440749237,0.005988996429292064
0.16576576576576577,0.021026888007934535,0.00019326436471821313,3.4636004240713647,0.004153580475366569
0.6963963963963964,3.670358788608758,0.001941332846385443,3.9125404340002947,0.00011633539155057377
0.2783783783783784,0.4990849089777466,0.0002369223472737494,1.8041721887589428,0.0005603318556570784
0.47027027027027024,2.255017480372896,0.03563991141825216,159.121137260714,0.0015551815196191967
0.18468468468468469,1.1211831356552575,0.00037174443373009754,8.651919066689274,0.00923174733724107
0.1918918918918919,0.036140606327941284,0.0005694989719523116,2.4658558450942296,0.00029858788511768195
0.21711711711711712,0.7156484172680838,3.678805598940015e-05,0.3875422790024079,0.0006905674488471151
0.13873873873873874,0.030552390125457147,0.0001279065703027895,2.0802116342397756,0.0022133129768453262
0.12882882882882885,0.24472126262970925,0.026378090840177882,66.86685656127331,0.00027271324777433995
0.7153153153153153,1.7471340244589346,0.0005124039182620931,2.752306550605509,0.0075690859944477894
0.2594594594594595,0.3999378213195666,0.0006128074307263667,10.865052513813826,0.0020214990670019313
0.19909909909909912,0.23320627509674233,9.741628176184079e-05,0.6547859400126911,0.0005661888875107395
0.24954954954954955,0.10574808244071258,0.001726664844988534,3.7352646368861366,0.00010628308803293176
0.22972972972972974,0.10017953859641629,2.83482272251311e-06,0.24503003293361814,0.003406437417143821
0.26216216216216215,0.08933789235107893,0.008726499534620123,12.634989650377184,0.0014208155015457203
0.2774774774774775,0.855338572937893,6.427713695580673e-05,0.6139376906190629,0.0004595432977608793
0.2918918918918919,0.18895834776375095,0.004862084838987179,14.582461956545854,0.0008727575429012894
0.24144144144144145,0.007770417788670178,4.667648337683561e-06,0.24604976470613182,0.0031160565764792652
0.18198198198198198,0.010125598241467382,0.008463698909303548,23.125008995107265,0.006557218323031461
0.4873873873873874,0.20974385361174241,0.00046607406018315926,4.917150187326761,0.00023625604006934366
0.6846846846846847,1.8910098938703295,0.06360219699385987,33.189484649982894,0.0003980051397594987
0.7513513513513513,1.0473073174526621,0.0007705592524835316,3.42384275577042,0.0012305505254538345
0.3792792792792793,0.04575928744753991,0.0004343318759576176,2.2547251564411517,0.005249313419944691
0.2018018018018018,2.8917625088259635,0.0001307880795777669,2.3716098970784474,0.0001637822127211164
0.8441441441441442,2.48930138379803,0.39970489670363185,116.1734118702453,0.0022973573367937095
0.11621621621621622,0.13742462172192266,1.9462127352811648e-06,0.11915843875260261,0.0006670480011740519
0.5531531531531532,0.5860965459042343,0.003435748552436622,9.573983704515987,0.0003097573499222919
0.5333333333333333,0.25070986355660674,0.00037603089130265166,2.121719485067876,0.00891185444549569
0.9531531531531532,3.7480197937565594,0.00816465745068746,24.167503716872485,0.0016137823506452724
0.6486486486486487,0.1408147746822747,6.941490899077765e-05,1.9587809157399345,0.0005410961583081476
0.2936936936936937,0.09466390894130079,0.002769038378120796,11.554792915001405,0.00012078897076933122
0.12432432432432433,8.657673148211554,1.7045719200614136e-05,0.44040877657985167,0.00401303355969096
0.23873873873873874,0.0836049133594234,0.0019805118623401155,7.870057485530539,0.005786447848182181
0.1828828828828829,2.7662967749243665,1.0919999110448158e-05,0.15884450999183536,0.00020112455589692586
0.14954954954954955,0.6579460125474845,0.003668472408182569,4.917918957990649,0.0007697416393397823
0.7837837837837838,0.2682745133337502,0.002882049606981015,14.305697415661028,0.0026510439372102188
0.3171171171171171,0.03127311314352022,0.1007008277342579,301.1427918247598,0.004629634700902407
0.14864864864864866,1.3954522345993632,4.464074109608069e-06,0.11778663901325911,0.00013934799783203093
0.5603603603603604,0.20730305336417806,0.00215971821396716,15.692991930863883,0.00035122727064781125
0.16576576576576577,0.04269599354062215,7.337559485848375e-06,0.434797446279548,0.0010475125149635748
0.3531531531531532,0.1718005601987482,0.0012201896960210919,3.8097852171343765,0.00015815957709639005
0.6045045045045044,0.5222335189118569,0.004949658696134345,16.619311735371753,0.005447108295363244
0.7927927927927928,0.3566697570461069,7.015704174606803e-05,1.5647256518368493,0.0011889119458193874
0.28468468468468466,0.025703232823662193,0.00044978540737258187,1.9553808356303177,0.00041324173483930785
0.15945945945945947,0.598363562533708,0.00025892150440367677,1.726686266834457,0.00022820963432471886
0.609009009009009,0.3118294424180838,0.001993463123506524,13.992889321342817,0.006806211545567443
0.14414414414414414,0.011562727409074604,0.00011641299253682605,2.9188599950063807,0.0030080783254642436
0.34684684684684686,0.6559584282066789,0.01665773915320681,21.048040460381753,0.0009054045487933355
0.10990990990990991,0.018536798155915957,0.0002468069997729599,5.254977975773279,0.0004767419670648512
0.5504504504504505,2.535722404656956,0.00047741933234973885,1.6690405121128251,0.0013716059860288496
0.22162162162162163,0.09516417273488405,0.00040609799412813323,2.484545839582852,0.003535724250991457
0.6441441441441441,1.128526810391638,0.012816252381558325,26.258633655151847,0.00010266145131568223
0.1945945945945946,1.4401495735782819,0.00018211272114040334,1.920815861167212,0.0005878740315278363
0.6045045045045044,0.5809542282065576,0.026018610918990655,34.027282901729606,0.001953130300845877
0.24864864864864866,0.2586931144066454,4.468896638765053e-06,0.15026373013504524,0.007854156766220227
0.12972972972972974,0.0572460429507626,0.0002017229322564988,7.826959140823456,0.00026334654439553177
0.24234234234234234,0.19393622057613996,0.0001362157085822879,1.3742608024416174,0.00011094809839534655
0.1882882882882883,0.03490232962545632,0.00015413956199015135,1.7188702194201415,0.0033094200187686494
0.13603603603603603,0.00658478963426855,0.0003469032800693368,9.683623480079701,0.00146262161753317
0.290990990990991,0.8154293317861853,0.005105789371333081,4.271629239268058,0.00044017458289884865
0.21711711711711712,0.01635627386359248,0.0005568035403752504,2.0337731200841485,0.00024308310089918376
0.581981981981982,0.7878836937280647,0.006337902198360023,90.65089726346994,0.008373128342967743
0.22792792792792793,0.5124762312155251,2.013284125548331e-05,0.6721721272250732,0.0018275741765599917
0.7720720720720721,1.4106033456540776,0.009373995899474597,14.339144236670643,0.0006351364431289984
0.14054054054054055,0.18785454692946457,0.0016949595900866848,25.423255215572777,0.0003814478406361767
0.3891891891891892,2.938032162429455,0.0004989802755504476,2.680514614001461,0.0012674817265690217
0.19099099099099098,0.17910924962063715,7.439481457028746e-05,0.4829438414381765,0.005096898952818429
0.1828828828828829,0.18199160921738863,0.00018955219866480404,3.0175874097327826,0.00017087340653591974
0.5117117117117117,0.8451786098604465,0.00012868317407954745,2.2769554392673776,0.0009784786340976538
0.21081081081081082,0.2283138932393822,0.00030140508925155746,1.4254746716727404,0.0028155214908304714
0.46756756756756757,1.0559795513226233,0.00024863414289724066,1.597428489246753,0.007257915502686608
0.5585585585585586,2.8077265424509177,1.317899403574869,3030.177211977847,0.00021070721556246084
0.13153153153153152,1.134154037296441,0.004508595480695565,5.1779106834099,0.002480665787415378
0.31351351351351353,0.008311405123574974,2.0304540739159755e-06,0.24787142207820048,0.0008316398290254857
0.4774774774774775,0.0769394877760265,0.009838448697209639,11.759170511752261,0.00018564554291921294
0.21621621621621623,0.17198285468256516,9.365269560717355e-05,1.1491438169270265,0.006168683716606121
0.9918918918918919,6.521657418068818,0.057116355137239956,95.31203291681688,0.0011170416660946346
0.4981981981981982,0.3407207525782612,0.0006292006702329017,3.4459270798636124,0.0003242928323815438
0.8945945945945946,1.6838466533572936,0.0041617862640319515,33.68815198987717,0.0001505932414838159
0.2990990990990991,0.030268963687813254,9.773848729649594e-05,0.8131035860897475,0.004333237614637958
0.3774774774774775,0.1606727079949524,0.019210161713983993,23.456555631392632,0.00950346617307847
0.1891891891891892,0.013707460954729857,3.768725801534901e-05,0.24830309957254754,0.0002860055954133066
0.12612612612612614,0.019993621628566608,0.0004746537791058126,2.8563038192775356,0.000720871705842667
0.7648648648648648,0.4188329720306771,0.0007547428947737442,5.893714437212998,0.0021502575601997777
0.2774774774774775,0.09293684795525294,0.011059741888824626,30.52030209706077,0.0037550894753697966
0.13873873873873874,0.1062356895936953,2.7216795156623116e-07,0.04955843083757766,0.00013050097005588767
0.30090090090090094,0.2827834588357475,0.004499673715808124,18.572099134806248,0.0004994564810632494
0.3882882882882883,2.969903800009331,0.0007579024534979979,5.128930046411773,0.0017203990845914411
0.37027027027027026,0.03667057624971329,0.0022216389780853056,16.85870330566212,0.004731380837251174
0.22882882882882882,0.029640988630937098,0.0003423889977165435,1.8474947143100142,0.00013614796111877415
0.7513513513513513,1.5431664764783588,0.0002795295205014956,1.3457171655410705,0.0003555388528853775
0.1918918918918919,0.017126762326840746,0.00014124709930195834,3.221556084240528,0.0010321405282965785
0.4972972972972973,0.0423245690780192,0.0001984886187187252,2.9412703232916417,0.0059086321709656085
0.2954954954954955,1.670130683454141,0.00031598522565979566,1.6928601544437358,0.00019634020334836008
0.1720720720720721,0.012759898624051457,5.4742795440054656e-05,0.6767347170286929,0.0007794099547743034
0.20270270270270271,0.04200759900285946,0.007481274570709079,91.72731805559721,0.002612875199305808
0.5792792792792792,0.8327529364522865,5.86924041831324e-06,0.2198221425278579,0.0015905211941113493
0.745045045045045,2.7959076564675005,0.0024183013177448134,7.974038179974764,0.000547882240165385
0.16666666666666669,0.2699975714781065,4.5382994581577205e-05,1.8717551448494416,0.0001179175918683651
0.22612612612612612,0.20664604930776603,0.007381400520320022,4.901659426949587,0.004097847942312469
0.9882882882882883,4.178458156716865,0.006365196115888188,4.973916116340317,0.0022636070618212113
0.5027027027027027,1.3675395816683644,0.0050928224563050895,42.034940417211466,0.0006752239663727613
0.22162162162162163,0.09180138376404498,0.00012731527876763929,2.149177044004643,0.00030264889466111264
0.618018018018018,0.07451984516986723,0.006284608893860169,18.43443074327701,0.009107879655215822
0.290990990990991,0.09413877195251219,0.03157037695606301,37.35482530765736,0.000573889718733159
0.5288288288288289,1.0418114012254935,0.00016300634575027156,0.8543456058234252,0.001994371957437751
0.24594594594594596,0.04559994540463581,0.0006797659324450777,2.9102798187131715,0.007741073964515859
0.38378378378378375,1.950685182425289,0.0001254475680323413,1.6513645619817867,0.0002666542454142142
0.7738738738738739,2.2634316795886247,0.010091702511624525,38.2534291715508,0.0004657938000053831
0.7504504504504504,0.04578078321103448,0.00020206178594185081,1.3942077280734508,0.0014017496761240442
0.6810810810810811,0.9499346904582375,0.028958482151859963,57.22337488113707,0.0034838386125480613
0.12252252252252252,0.06566708506890842,1.6896411943916816e-05,0.813712701154895,0.00010392170594763429
0.23873873873873874,0.41527113518705344,0.005990449103819371,6.4245418837822665,0.00023100676953952053
0.11081081081081082,0.02056990947871393,2.467067914060404e-06,0.2307085049653602,0.006706221629004756
0.2036036036036036,0.0458030821310437,0.09361342948174245,26.61545013423163,0.0030742446692254987
0.12702702702702703,0.2865670673958155,7.731076246639152e-06,0.19532569507136965,0.0008846270876021072
0.11621621621621622,0.009706668605164358,0.0027003159881522237,14.208935603286996,0.0001601431462997081
0.590990990990991,1.4031482091348766,0.0005472509016169724,3.600951381874145,0.005368594451730537
0.11981981981981982,0.02041468323270769,6.86216154363158e-05,1.7956625019790973,0.0012140391960278009
0.1,0.16423913001632115,1.1608765776783855e-05,0.24725671433926555,0.0004034181811263959
0.3171171171171171,1.0249135752656475,0.006181805304594078,9.775450545437861,0.0009579574059355015
0.3513513513513513,0.0237471581952898,1.5222556013245668e-05,0.2097124305265814,0.002883270747825032
0.8792792792792793,4.171710080482256,0.042885814458714616,24.7546114421615,0.007166003820738317
0.6774774774774774,1.3181349600126275,0.002296014657601441,20.557752201213102,0.0002137286825929424
0.32162162162162167,0.2125485126785359,0.006236561640810489,37.0541723137385,0.0003733429909303246
0.15945945945945947,0.03237297523579742,4.96567500484611e-05,0.5079739844334845,0.0012976162491847266
0.1963963963963964,0.020341355113330926,0.001210082121074279,10.734464112614127,0.005036598161425002
0.14594594594594595,0.5281788959624495,2.8173484836053972e-06,0.22178728698793682,0.00017346986068617867
0.69009009009009,2.296247661990695,0.1954751512903358,58.62856956861482,0.0002467727817671134
0.11711711711711711,0.05853961814671939,4.045222611112488e-06,0.2728815185462301,0.008273914147188881
0.1774774774774775,0.0279780651940628,0.0017605406143741844,6.8676459587006295,0.0018710556475208214
0.9765765765765766,2.961034264747043,0.00011931011773934278,0.7641896560208351,0.000621652880989179
0.11261261261261261,0.03773881311065568,0.0013893340708026124,3.6915184146861164,0.00011253719377465139
0.17027027027027028,1.7136733639388801,0.0007193562323016135,7.015156430576324,0.0014978413274452822
0.11891891891891893,0.09516113152910231,0.00015878193112209282,1.639469442389169,0.000430951115686131
0.22522522522522523,0.2795386828078161,0.00023955510509399478,6.987413356685238,0.0038443668921353644
0.10360360360360361,0.017609722163292842,2.4530692444285742e-05,0.4110501515894865,0.0001277281293697257
0.21891891891891893,0.17922429489290392,0.0004956651463675817,2.4698464909231768,0.0005070459223688659
0.33693693693693694,2.415880384117432,0.0027727288044386363,8.912082442929632,0.0017000456023185664
0.1972972972972973,0.021072843173269486,0.0005638636003906228,3.493109031990981,0.00973214793422853
0.26666666666666666,0.040132957723444794,0.0030668084002296934,11.902079757205156,0.0002800073758601417
0.2675675675675676,0.25909202452484253,2.22730274531459e-05,0.36708350915752175,0.0007312087012506332
0.10360360360360361,0.04556964515816231,0.0002116537878757288,7.151076930439084,0.0021230273111989164
0.15765765765765766,0.01659985797939167,0.0013185802166601646,4.406112600561534,0.0011028752587561564
0.14324324324324325,0.14604201666804603,0.003763954232703044,17.460735515574466,0.00032893765958729907
0.5252252252252252,0.026620713583709914,3.825019718249915e-05,1.0537436705933845,0.00014743766358432154
0.24684684684684685,0.054200984431853595,0.0022660423680932237,3.940074191572518,0.004437580415097936
0.1900900900900901,0.21231474991067098,8.31160135859071e-05,1.0625255251741956,0.0024512715781786184
0.1882882882882883,0.02254497061238908,6.568425739004155e-05,1.2662816255737728,0.0008442628509694655
0.6117117117117117,0.4633059793001735,0.0006288442431918521,6.06702870252009,0.00018170441291242206
0.5621621621621622,0.11566903223581801,0.015973622105446426,15.700505001913681,0.006315448886177078
0.17297297297297298,0.05097337885279095,0.0013525793656871347,3.909940747131697,0.00033322413463482864
0.472972972972973,0.5186380795540007,0.002964387153209352,31.424694113608354,0.0011071264391340255
0.2945945945945946,0.9648416395632557,4.511245296696219e-05,1.6627290899880065,0.0043752675588608686
0.13333333333333333,0.007104314954077501,0.00024419632190701403,1.1516962813653795,0.00014669619287020633
0.16666666666666669,0.014509645103820062,3.7572980005277435e-05,0.43818514482366805,0.0008400170291145351
0.5477477477477478,2.766807782801322,0.0017373076856081933,11.219755741638497,0.0024168506696726822
0.6153153153153152,1.1277768277384739,0.0008368655838765211,9.556080323576179,0.0063397925208875895
0.1828828828828829,0.1593862836408162,0.0011467266235115792,2.8311304861467375,0.00018407224879418222
0.6720720720720721,1.2018668905803322,0.000730214271862383,4.834807289462943,0.0001269429677686835
0.3288288288288288,0.11711726709254534,0.00024996429041358585,2.4906583148706747,0.0037861245264061982
0.363963963963964,0.08211298742134475,0.0013221947024452544,2.145316867786814,0.0017046808579361551
0.4612612612612613,0.12390056344415208,0.0021087529883508822,29.780987860922327,0.000513076162598465
0.12072072072072072,0.044341274999420095,0.00045313514965449807,8.739696081621593,0.0002833374672844988
0.7189189189189189,0.1449972767908093,0.10515563805589316,21.276402831125818,0.009758682933470281
0.927027027027027,1.9443597435448787,5.9031230638546935e-05,0.751190605681013,0.0020908633688167914
0.5378378378378379,0.2515092501715204,0.017160337533893448,28.965096327649185,0.0007267138777141924
0.5198198198198198,0.5789676828203362,0.09781374021187096,128.33849783866037,0.008305806273580496
0.24504504504504504,0.10110443376025541,3.1633465459842775e-05,1.294550192896461,0.0002499885249099349
0.7603603603603604,1.5813898922994372,0.004107062479784095,17.967565900487916,0.0006185265338563219
0.5621621621621622,0.20240900357920016,9.391146297750311e-05,1.1260045903484683,0.0018447820249119864
0.5783783783783784,0.1449208369995549,0.00537675556378378,7.4464402253121165,0.0032215674447570314
0.15045045045045047,0.16916522765823933,2.472193853644274e-06,0.18863339777406643,0.00011197123238685729
0.2801801801801802,0.9771764963997817,0.0016961141178754842,8.171220773406702,0.0004365669292837901
0.2792792792792793,0.010355200318656888,0.0004899240779609768,2.8630287199884474,0.0015036148413479728
0.2675675675675676,0.013690934621294053,0.005437740723435687,36.73093695230546,0.002839589308442378
0.13243243243243244,0.019092905816716153,2.3842291395712063e-06,0.09516375939074063,0.0009520687893380159
0.10540540540540541,0.006247298109861866,0.0013502686346941017,11.342822796691044,0.00021627054309571032
0.14774774774774774,0.06969454600443113,0.00014277807950467786,1.6235261230457712,0.007185542704230663
0.25135135135135134,1.0301806571031096,0.013033983032624128,14.06014807055853,0.0013011543623793244
0.23153153153153153,0.10095505381644469,2.3036874748713298e-05,0.34142760842710024,0.0003777831398907441
0.11801801801801802,0.017255427461647564,0.0003505802421904885,1.610425307038217,0.00017240352900190184
0.5432432432432432,0.808545959015419,8.920989939055628e-06,0.4478993873033515,0.004960293810608784
0.2072072072072072,0.3158216920665455,0.003310581767697264,17.275586524126165,0.006620885695116172
0.5531531531531532,0.2020379567700835,4.80248142054384e-05,1.068904405373629,0.0002300874096540795
0.5945945945945946,1.4143807091875125,0.042178324985011825,87.6636902747003,0.0008970999126049426
0.7648648648648648,1.9411095707335686,0.0017545106103040412,3.8431052746472156,0.0030902175150270285
0.13873873873873874,0.016900689792750674,0.007165226606353,7.447371553961726,0.005396488137883864
0.23963963963963963,0.04662437594811735,6.624413908181101e-05,2.472427136828428,0.00016240109197177937
0.6558558558558558,0.8007012838019403,0.0017485107079771398,4.664171242541455,0.0004018126520506391
0.17027027027027028,0.03809765279501575,4.021346101697715e-05,0.5480251493533262,0.001198590659996837
0.7585585585585586,1.8541074550094834,0.03268588337532929,115.30649246051306,0.0020069894744663155
0.16396396396396395,0.04332802353428127,8.40333888534519e-06,0.25204414824954763,0.0005826360231230494
0.23513513513513515,1.0865658868343682,0.0003852347749872984,1.7691058569051832,0.00026589180838077137
0.6306306306306306,0.2893717744275482,0.0004020075480149266,3.177992571906374,0.007651167681954604
0.6405405405405405,1.562627689739578,0.02011245814409756,25.140011917592673,0.0013854694691355072
0.11351351351351352,0.05390172019905015,7.714591214740602e-07,0.008251744006819533,0.00046446196083944755
0.4981981981981982,0.3844450625479811,0.2052082368267675,70.01452983833066,0.00010550551531380874
0.8873873873873874,5.283780411675553,0.005069388233060969,19.51826130831934,0.0035058793922567106
